Time, Ax, Ay, Az, Gx, Gy, Gz
9071, 0.20508, 0.03857, 1.60327, -83.61816, 348.26660, -87.15820
9079, 0.20508, 0.10107, 1.58704, -79.04053, 379.33350, -98.44971
9087, 0.25110, 0.09558, 1.58704, -63.41553, 403.86963, -110.77881
9095, 0.25269, 0.12585, 1.53918, -66.10107, 403.86963, -110.77881
9103, 0.26343, 0.16663, 1.49304, -42.60254, 414.61182, -121.88721
9112, 0.24548, 0.19849, 1.38879, -8.54492, 408.56934, -129.82178
9120, 0.24670, 0.16638, 1.19226, 32.22656, 393.49365, -132.38525
9128, 0.24939, 0.05139, 0.90845, 71.35010, 372.31445, -128.66211
9136, 0.25732, -0.03381, 0.59387, 104.73633, 339.47754, -116.45508
9144, 0.31726, -0.12659, 0.27246, 128.41797, 297.05811, -95.33691
9152, 0.39014, -0.23767, -0.06152, 139.52637, 251.95312, -67.87109
9161, 0.46301, -0.30713, -0.29065, 132.20215, 211.05957, -39.55078
9169, 0.51831, -0.31152, -0.38794, 109.13086, 178.64990, -14.52637
9177, 0.56152, -0.27478, -0.38159, 76.17188, 156.49414, 1.95312
9185, 0.61353, -0.23169, -0.30652, 44.37256, 141.60156, 11.96289
9193, 0.63696, -0.17822, -0.22485, 22.03369, 126.52588, 15.86914
9201, 0.65430, -0.13770, -0.18213, 11.84082, 109.61914, 16.05225
9209, 0.65430, -0.13770, -0.18213, 10.07080, 88.80615, 15.07568
9217, 0.67688, -0.12390, -0.20349, 10.07080, 88.80615, 13.79395
9225, 0.68896, -0.11780, -0.21863, 11.65771, 65.49072, 13.79395
9233, 0.68213, -0.08997, -0.18774, 12.93945, 43.02979, 11.35254
9241, 0.68542, -0.07642, -0.16553, 14.52637, 25.20752, 8.60596
9249, 0.69250, -0.07007, -0.18762, 16.35742, 11.65771, 6.46973
9257, 0.70142, -0.05396, -0.22839, 17.27295, -2.31934, 4.57764
9266, 0.70520, -0.05042, -0.24878, 17.88330, -18.61572, 3.60107
9275, 0.70752, -0.05786, -0.25342, 17.76123, -37.41455, 3.60107
9284, 0.71570, -0.07996, -0.24988, 16.17432, -55.48096, 2.56348
9293, 0.67822, -0.06421, -0.22009, 11.77979, -70.06836, 0.48828
9302, 0.68799, -0.07947, -0.19116, 7.81250, -84.59473, 2.19727
9310, 0.66748, -0.10364, -0.20691, 6.53076, -103.57666, 4.76074
9319, 0.63635, -0.12195, -0.16418, 6.16455, -124.51172, 9.39941
9328, 0.59778, -0.15210, -0.15125, 8.23975, -149.47510, 17.82227
9336, 0.55408, -0.16614, -0.14539, 10.49805, -179.44336, 28.68652
9345, 0.49634, -0.17920, -0.14771, 10.19287, -211.85303, 41.32080
9354, 0.45264, -0.17615, -0.09290, 3.66211, -243.53027, 54.38232
9363, 0.39746, -0.13147, 0.01221, -8.54492, -269.77539, 64.14795
9372, 0.37671, -0.02124, 0.17603, -23.86475, -284.72900, 70.86182
9381, 0.42700, 0.05603, 0.31018, -41.13770, -287.96387, 72.38770
9390, 0.48413, 0.09949, 0.45142, -55.78613, -282.28760, 67.01660
9398, 0.50574, 0.13184, 0.59949, -63.59863, -275.45166, 54.74854
9406, 0.47607, 0.13696, 0.73254, -61.58447, -269.83643, 38.02490
9415, 0.41455, 0.08875, 0.82068, -50.17090, -265.19775, 22.33887
9424, 0.30920, 0.03442, 0.88025, -33.20313, -260.55908, 12.63428
9432, 0.22083, -0.02771, 0.92603, -16.47949, -256.16455, 12.45117
9440, 0.15759, -0.08435, 0.94043, -2.74658, -250.67139, 21.60645
9448, 0.12781, -0.11304, 0.98169, 6.77490, -243.46924, 34.85107
9456, 0.12415, -0.09656, 1.03113, 13.42773, -232.05566, 48.03467
9464, 0.14746, -0.06494, 1.08032, 19.10400, -217.10205, 59.38721
9472, 0.21106, -0.00403, 1.10217, 25.02441, -199.64600, 66.65039
9481, 0.28015, 0.04700, 1.13696, 30.94482, -182.73926, 64.45313
9490, 0.28320, 0.08618, 1.16064, 38.14697, -167.72461, 52.36816
9498, 0.26550, 0.08459, 1.12976, 45.10498, -155.09033, 36.25488
9507, 0.22351, 0.04248, 1.08813, 49.43848, -145.62988, 19.16504
9516, 0.15076, -0.01965, 1.06445, 48.15674, -138.48877, 3.29590
9524, 0.08301, -0.08118, 1.08411, 41.01563, -129.57764, -8.17871
9533, 0.01196, -0.13525, 1.07227, 29.84619, -116.08887, -14.46533
9542, -0.03369, -0.16321, 1.05884, 16.90674, -101.13525, -15.62500
9551, -0.06116, -0.17798, 1.04761, 4.57764, -90.51514, -12.51221
9560, -0.07288, -0.18884, 1.06018, -4.69971, -85.20508, -8.17871
9569, -0.08154, -0.18494, 1.08032, -10.07080, -82.21436, -3.66211
9578, -0.07092, -0.18884, 1.10498, -11.35254, -79.34570, 1.09863
9590, -0.04687, -0.17175, 1.13232, -10.07080, -75.92773, 4.33350
9599, -0.03040, -0.14148, 1.14514, -6.65283, -71.04492, 4.76074
9608, -0.01489, -0.12439, 1.14551, -2.44141, -66.34521, -0.97656
9617, -0.02600, -0.10950, 1.13916, 1.46484, -56.82373, -3.90625
9626, -0.05029, -0.10388, 1.10779, 6.04248, -53.95508, -5.24902
9635, -0.06030, -0.10901, 1.08533, 5.12695, -52.06299, -5.06592
9644, -0.08350, -0.13489, 1.06689, 2.19727, -49.80469, -3.96729
9653, -0.07715, -0.14612, 1.06921, -1.83105, -46.26465, -2.44141
9662, -0.07019, -0.14307, 1.07288, -6.34766, -40.71045, -1.40381
9671, -0.07214, -0.13708, 1.08875, -9.21631, -35.64453, -1.34277
9680, -0.08411, -0.13953, 1.10181, -8.78906, -32.83691, -1.52588
9689, -0.09363, -0.14966, 1.11353, -6.71387, -30.82275, -1.52588
9698, -0.10083, -0.14868, 1.13269, -5.18799, -27.58789, -1.46484
9707, -0.11157, -0.14246, 1.16406, -4.63867, -22.76611, -1.95312
9716, -0.10852, -0.13904, 1.20361, -4.57764, -16.23535, -2.86865
9725, -0.11865, -0.13110, 1.23083, -3.96729, -7.26318, -4.69971
9734, -0.13806, -0.10962, 1.24219, -3.96729, 2.80762, -7.81250
9743, -0.14722, -0.10901, 1.25159, -5.79834, 13.91602, -11.10840
9752, -0.14844, -0.10596, 1.28748, -10.43701, 25.93994, -15.62500
9761, -0.15503, -0.10864, 1.34937, -17.08984, 41.56494, -21.60645
9770, -0.15662, -0.11084, 1.41541, -25.02441, 64.20898, -27.89307
9779, -0.12366, -0.08643, 1.48804, -34.79004, 94.90967, -34.36279
9788, -0.08008, -0.05957, 1.56030, -46.75293, 133.11768, -44.25049
9797, -0.04980, -0.01697, 1.62195, -58.22754, 177.30713, -57.49512
9806, -0.04749, 0.04065, 1.66919, -65.61279, 221.67969, -72.57080
9814, -0.02405, 0.11475, 1.71216, -67.50488, 262.81738, -86.79199
9823, -0.01514, 0.16809, 1.72070, -63.84277, 299.25537, -100.15869
9832, 0.05200, 0.16870, 1.75623, -57.31201, 331.17676, -118.28613
9841, -0.04944, 0.18286, 1.75574, -47.60742, 363.15918, -136.71875
9850, -0.02832, 0.23853, 1.79041, -37.35352, 393.85986, -146.54541
9860, 0.00867, 0.23499, 1.83655, -23.68164, 423.76709, -161.19385
9869, 0.02673, 0.21704, 1.81201, 32.04346, 445.06836, -164.79492
9878, 0.00122, 0.17688, 1.64124, 78.12500, 427.79541, -157.10449
9886, 0.01062, 0.08301, 1.38171, 78.12500, 427.79541, -125.85449
9894, 0.09192, -0.04724, 1.04285, 118.10303, 395.32471, -136.41357
9902, 0.19189, -0.16028, 0.68506, 150.51270, 345.03174, -107.05566
9911, 0.32007, -0.21765, 0.43164, 169.73877, 289.18457, -73.79150
9920, 0.44690, -0.26453, 0.23096, 173.40088, 243.16406, -44.00635
9929, 0.54272, -0.29956, 0.06873, 157.40967, 211.91406, -23.25439
9938, 0.60010, -0.35815, -0.01489, 129.69971, 194.51904, -10.98633
9947, 0.59949, -0.35339, -0.06799, 98.26660, 162.78076, 6.22559
9956, 0.59375, -0.33594, -0.03589, 52.12402, 135.92529, 19.53125
9965, 0.62634, -0.29419, 0.07080, 47.91260, 115.90576, 29.66309
9973, 0.65100, -0.27063, 0.09363, 47.91260, 100.28076, 35.27832
9982, 0.67517, -0.25916, 0.05481, 51.39160, 78.97949, 37.71973
9991, 0.66125, -0.22937, 0.02295, 53.71094, 64.75830, 38.94043
10000, 0.65820, -0.16638, -0.06836, 51.39160, 52.85645, 39.18457
10008, 0.67322, -0.17834, -0.06836, 51.39160, 42.78564, 37.29248
10016, 0.69092, -0.15979, -0.13086, 44.12842, 42.78564, 37.29248
10024, 0.69629, -0.13013, -0.18628, 33.50830, 35.15625, 34.05762
10032, 0.71216, -0.11780, -0.20496, 21.91162, 27.70996, 30.76172
10040, 0.70264, -0.09265, -0.20667, 12.20703, 18.49365, 26.73340
10048, 0.71533, -0.06396, -0.21411, 7.20215, 6.71387, 24.23096
10056, 0.74951, -0.05481, -0.22485, 5.18799, -9.03320, 22.52197
10064, 0.76990, -0.04358, -0.21924, 5.06592, -27.58789, 18.67676
10072, 0.75977, -0.01746, -0.22083, 6.95801, -47.60742, 12.57324
10080, 0.77002, -0.05591, -0.23279, 11.41357, -69.82422, 7.20215
10088, 0.72949, -0.05164, -0.22839, 15.93018, -94.17725, 2.01416
10096, 0.67651, -0.07080, -0.24805, 21.11816, -120.17822, -0.30518
10104, 0.67651, -0.07080, -0.24805, 23.49854, -148.49854, 2.56348
10112, 0.64185, -0.11731, -0.28979, 23.49854, -148.49854, 7.69043
10120, 0.60583, -0.14600, -0.28870, 18.43262, -177.18506, 7.69043
10128, 0.54468, -0.14575, -0.23657, 6.95801, -202.39258, 12.75635
10136, 0.50000, -0.12561, -0.16370, -7.38525, -221.55762, 18.79883
10144, 0.47961, -0.11340, -0.11267, -23.80371, -237.36572, 25.08545
10152, 0.44287, -0.06360, -0.02856, -41.87012, -248.59619, 28.99170
10160, 0.42224, -0.02649, 0.04297, -60.18066, -256.40869, 31.12793
10168, 0.40149, -0.01343, 0.09900, -78.97949, -264.95361, 32.34863
10176, 0.38538, 0.03455, 0.25818, -95.58105, -274.90234, 30.45654
10184, 0.39124, 0.08594, 0.47681, -105.10254, -282.83691, 25.14648
10192, 0.37158, 0.11414, 0.66443, -103.33252, -286.43799, 16.60156
10200, 0.37158, 0.11084, 0.81372, -89.66064, -285.27832, 6.77490
10208, 0.35547, 0.11084, 0.81372, -68.05420, -281.12793, -0.67139
10216, 0.27539, 0.09021, 0.88977, -68.05420, -281.12793, -0.67139
10224, 0.20581, 0.03430, 0.92847, -45.53223, -275.69580, -3.47900
10233, 0.14417, -0.03918, 0.93579, -26.48926, -269.40918, 0.06104
10242, 0.10840, -0.07446, 0.96069, -12.93945, -261.47461, 10.07080
10250, 0.11133, -0.08679, 1.01782, -4.45557, -249.51172, 22.39990
10258, 0.12012, -0.04761, 1.07153, 2.62451, -232.17773, 34.17969
10266, 0.16211, -0.00989, 1.09241, 10.13184, -214.47754, 41.44287
10275, 0.17297, 0.00891, 1.09473, 18.37158, -200.37842, 41.01563
10284, 0.14514, 0.02673, 1.11584, 26.06201, -188.96484, 34.42383
10292, 0.10938, -0.01025, 1.12964, 31.00586, -179.44336, 26.36719
10301, 0.04761, -0.06421, 1.12378, 32.89795, -168.70117, 19.28711
10310, 0.00342, -0.09595, 1.13074, 29.72412, -155.51758, 14.28223
10319, -0.05493, -0.11707, 1.14246, 23.25439, -140.44189, 10.43701
10328, -0.09363, -0.13477, 1.13428, 14.89258, -127.38037, 8.30078
10337, -0.10474, -0.13745, 1.15356, 6.04248, -115.84473, 7.56836
10346, -0.09985, -0.16614, 1.17737, -1.46484, -104.85840, 5.79834
10355, -0.11230, -0.12463, 1.18457, -7.01904, -90.75928, 2.99072
10364, -0.12439, -0.12549, 1.15112, -11.71875, -77.45361, -2.68555
10373, -0.12927, -0.11255, 1.14990, -30.21240, -65.79590, -5.37109
10382, -0.12756, -0.12402, 1.17334, -16.84570, -58.59375, -7.14111
10391, -0.14673, -0.12146, 1.17725, -16.11328, -51.81885, -8.11768
10400, -0.16541, -0.12952, 1.19153, -15.13672, -47.18018, -8.36182
10409, -0.16858, -0.13257, 1.20044, -13.91602, -42.84668, -8.17871
10418, -0.16931, -0.12927, 1.21533, -12.81738, -37.17041, -7.50732
10427, -0.17358, -0.12817, 1.23132, -11.77979, -30.70068, -6.46973
10437, -0.17859, -0.12683, 1.22729, -9.70459, -24.04785, -4.94385
10446, -0.17493, -0.12842, 1.22253, -7.62939, -18.31055, -3.05176
10455, -0.16724, -0.12952, 1.21167, -5.49316, -12.81738, -1.40381
10464, -0.18066, -0.11499, 1.17053, -4.39453, -7.26318, -0.61035
10473, -0.17371, -0.10474, 1.16968, -4.82178, -3.96729, -0.24414
10483, -0.13660, -0.09570, 1.21558, -7.01904, -1.46484, -1.40381
10492, -0.13513, -0.08142, 1.24500, -8.48389, 4.69971, -4.94385
10501, -0.14246, -0.06555, 1.27332, -10.19287, 13.91602, -10.31494
10510, -0.13367, -0.05762, 1.31213, -13.06152, 24.84131, -16.72363
10519, -0.12488, -0.07764, 1.37048, -18.67676, 40.46631, -24.84131
10528, -0.12195, -0.08435, 1.47668, -27.46582, 66.28418, -35.03418
10537, -0.12646, -0.08594, 1.56299, -37.41455, 102.84424, -45.83740
10546, -0.15112, -0.08252, 1.59436, -47.91260, 144.22607, -56.21338
10555, -0.17053, -0.04919, 1.62085, -57.67822, 184.87549, -64.63623
10563, -0.16785, -0.01624, 1.64282, -64.27002, 221.31348, -69.82422
10572, -0.13013, 0.07056, 1.67493, -63.17139, 249.26758, -72.57080
10581, -0.04736, 0.15308, 1.68079, -54.07715, 268.49365, -75.19531
10590, 0.12683, 0.21509, 1.73657, -36.31592, 300.17090, -100.21973
10599, 0.13379, 0.22693, 1.70068, 15.38086, 321.22803, -118.10303
10607, 0.06750, 0.23889, 1.62915, 15.38086, 321.22803, -118.10303
10615, 0.05640, 0.24036, 1.60767, 37.10938, 343.93311, -130.79834
10623, 0.08362, 0.22522, 1.55103, 57.12891, 365.78369, -138.73291
10631, 0.05811, 0.17444, 1.44763, 77.20947, 379.69971, -145.50781
10640, 0.05652, 0.14221, 1.32373, 97.53418, 384.39941, -147.82715
10648, 0.05786, 0.05115, 1.08765, 113.40332, 381.46973, -144.89746
10657, 0.07190, -0.08923, 0.80225, 118.95752, 371.09375, -137.02393
10666, 0.13599, -0.15271, 0.61230, 112.36572, 348.99902, -119.38477
10675, 0.24683, -0.24963, 0.43274, 98.57178, 322.81494, -96.74072
10684, 0.29456, -0.36230, 0.27136, 86.18164, 297.42432, -74.15771
10693, 0.36816, -0.41968, 0.16418, 74.03564, 273.55957, -46.69189
10702, 0.42773, -0.44495, 0.04456, 62.31689, 247.07031, -19.22607
10711, 0.51965, -0.38318, 0.04456, 48.76709, 217.77344, 5.00488
10719, 0.61536, -0.27393, 0.13013, 37.53662, 192.74902, 22.76611
10727, 0.70325, -0.19946, 0.13818, 34.05762, 174.25537, 28.62549
10736, 0.77271, -0.23437, 0.00671, 34.11865, 156.86035, 24.65820
10745, 0.76721, -0.25830, -0.07471, 31.18896, 136.23047, 17.88330
10754, 0.72815, -0.24646, -0.07007, 25.57373, 115.23438, 12.69531
10763, 0.69714, -0.23132, -0.07532, 23.37646, 95.76416, 12.08496
10772, 0.69568, -0.24023, -0.11707, 23.74268, 77.81982, 15.19775
10780, 0.66382, -0.23047, -0.14172, 24.53613, 60.30273, 19.77539
10789, 0.70312, -0.20605, -0.18799, 26.30615, 42.41943, 24.84131
10797, 0.73608, -0.15918, -0.21057, 28.93066, 23.86475, 27.28271
10805, 0.76111, -0.10193, -0.22266, 29.96826, 4.33350, 24.16992
10814, 0.78137, -0.08972, -0.23621, 30.88379, -14.09912, 17.39502
10823, 0.75745, -0.09949, -0.28857, 31.43311, -34.85107, 8.42285
10831, 0.73315, -0.12646, -0.31201, 28.44238, -55.48096, 1.34277
10839, 0.67725, -0.13416, -0.29041, 24.29199, -76.90430, -1.83105
10847, 0.64539, -0.13855, -0.27588, 21.78955, -99.24316, -0.30518
10856, 0.64539, -0.13867, -0.24500, 18.37158, -119.14063, 3.78418
10864, 0.62891, -0.13086, -0.22974, 15.86914, -137.45117, 7.26318
10873, 0.63025, -0.16162, -0.21155, 12.87842, -155.45654, 12.51221
10882, 0.60449, -0.18579, -0.20874, 10.49805, -174.19434, 17.39502
10891, 0.58276, -0.18286, -0.17773, 6.53076, -193.90869, 22.46094
10899, 0.54700, -0.16223, -0.12891, 1.09863, -214.47754, 28.13721
10908, 0.52759, -0.11011, -0.08398, -6.34766, -234.06982, 33.26416
10916, 0.53857, -0.08191, -0.05164, -16.47949, -252.80762, 36.62109
10925, 0.51587, -0.05884, -0.00830, -28.80859, -270.14160, 36.92627
10934, 0.46143, -0.02039, 0.06848, -42.23633, -287.29248, 34.91211
10943, 0.37549, 0.02637, 0.15686, -52.97852, -304.62646, 32.34863
10952, 0.31848, 0.05273, 0.32849, -59.44824, -324.52393, 30.57861
10961, 0.25720, 0.04749, 0.51392, -58.95996, -342.28516, 29.05273
10970, 0.21863, 0.03723, 0.69946, -49.80469, -352.60010, 27.64893
10979, 0.16064, 0.01465, 0.84253, -32.16553, -353.51562, 26.55029
10988, 0.09497, -0.05945, 0.92004, -10.80322, -347.83936, 27.70996
10997, 0.02576, -0.14966, 0.95630, 7.75146, -336.42578, 34.05762
11006, -0.02478, -0.19690, 1.00317, 19.34814, -317.26074, 44.37256
11014, -0.02197, -0.18933, 1.04419, 24.35303, -292.35840, 56.70166
11022, 0.05420, -0.13953, 1.07935, 27.16064, -266.17432, 65.18555
11030, 0.06116, -0.08337, 1.05029, 31.06689, -239.92920, 63.96484
11038, 0.07739, -0.06665, 1.02283, 33.99658, -221.19141, 55.84717
11046, 0.03284, -0.08948, 0.98596, 33.26416, -206.78711, 44.31152
11054, -0.04419, -0.12256, 0.99353, 25.26855, -191.83350, 31.92139
11062, -0.11279, -0.15015, 1.02209, 9.46045, -172.97363, 22.52197
11070, -0.15405, -0.16565, 1.08313, -9.46045, -149.96338, 16.54053
11078, -0.17969, -0.16614, 1.14038, -28.44238, -126.46484, 12.02393
11086, -0.17969, -0.16614, 1.17163, -42.96875, -105.28564, 8.23975
11094, -0.22656, -0.13916, 1.17004, -42.96875, -89.66064, 6.34766
11102, -0.25049, -0.13989, 1.22668, -51.57471, -90.39307, 6.34766
11110, -0.27234, -0.14514, 1.26331, -53.83301, -82.15332, 6.04248
11118, -0.25842, -0.14368, 1.30225, -52.36816, -73.85254, 7.44629
11126, -0.22961, -0.11377, 1.32947, -48.95020, -63.84277, 7.99561
11135, -0.18738, -0.07336, 1.34509, -43.09082, -53.89404, 5.85937
11143, -0.17798, -0.05493, 1.33557, -35.27832, -45.59326, 0.48828
11151, -0.19263, -0.07227, 1.33350, -27.34375, -39.00146, -6.40869
11159, -0.22510, -0.09558, 1.34839, -20.99609, -31.06689, -12.14600
11167, -0.26660, -0.11389, 1.35608, -14.83154, -21.05713, -15.31982
11175, -0.43787, -0.43494, 1.58899, -9.94873, -14.16016, -16.54053
11183, -0.93018, -0.30872, 2.62061, -42.23633, 0.12207, -32.83691
11192, -0.67224, -0.05188, 2.01318, -81.78711, 69.45801, -29.29688
11200, -0.06860, -0.10449, 1.28247, -64.20898, 95.64209, 8.78906
11208, 0.02515, -0.20227, 1.06189, -14.77051, 50.41504, 11.29150
11216, 0.01807, -0.20227, 1.06189, 5.67627, 30.51758, -1.46484
11224, -0.20667, -0.20007, 1.08752, 5.67627, 30.51758, -1.46484
11232, -0.19006, -0.21570, 1.05212, 17.08984, 34.66797, 7.38525
11241, -0.13086, -0.20190, 1.00098, 18.55469, 38.33008, 21.97266
11250, -0.05786, -0.12854, 1.01758, 13.18359, 43.82324, 27.70996
11258, -0.00537, -0.05640, 1.02393, 7.14111, 49.49951, 26.55029
11266, 0.04895, -0.00598, 1.06067, 1.22070, 55.29785, 20.20264
11274, 0.08167, 0.01233, 1.11780, -5.61523, 65.12451, 8.91113
11282, 0.07166, 0.00305, 1.17273, -16.35742, 83.43506, -4.94385
11290, 0.04565, -0.02051, 1.24670, -33.81348, 114.37988, -20.01953
11299, 0.04346, -0.04846, 1.31262, -58.22754, 158.38623, -33.20313
11308, 0.03333, -0.00903, 1.37317, -85.75439, 206.66504, -44.43359
11316, 0.01526, 0.04553, 1.42175, -109.37500, 250.91553, -53.16162
11325, 0.05591, 0.09778, 1.51123, -123.29102, 287.47559, -58.16650
11334, 0.17896, 0.17261, 1.62683, -123.04688, 316.77246, -64.75830
11342, 0.21399, 0.27087, 1.69080, -106.38428, 340.69824, -77.81982
11351, 0.21130, 0.30652, 1.69568, -78.43018, 361.45020, -92.46826
11360, 0.17224, 0.32349, 1.65210, -43.15186, 377.50244, -108.88672
11369, 0.13330, 0.28589, 1.57471, -1.89209, 385.80322, -120.84961
11378, 0.09253, 0.28735, 1.51550, 43.33496, 375.61035, -124.02344
11387, 0.11597, 0.27100, 1.39075, 95.64209, 353.21045, -116.08887
11396, 0.20862, 0.21875, 1.14368, 146.48437, 325.50049, -102.66113
11404, 0.28723, 0.16614, 0.88513, 181.15234, 298.27881, -89.96582
11412, 0.37598, 0.08716, 0.58545, 191.46729, 278.38135, -81.23779
11421, 0.44800, -0.05273, 0.23242, 177.12402, 262.81738, -73.05908
11430, 0.50684, -0.19690, -0.08777, 143.31055, 241.88232, -61.64551
11439, 0.56165, -0.28613, -0.22144, 98.38867, 217.59033, -44.49463
11448, 0.61401, -0.29199, -0.16309, 53.89404, 194.51904, -25.57373
11457, 0.63867, -0.21948, 0.01855, 22.21680, 172.60742, -9.70459
11466, 0.67468, -0.14172, 0.17480, 8.42285, 154.72412, 1.03760
11475, 0.74548, -0.11597, 0.15503, 12.32910, 140.01465, 6.10352
11484, 0.79285, -0.11853, 0.03394, 24.16992, 120.30029, 5.61523
11492, 0.83374, -0.12048, -0.05054, 34.48486, 94.72656, 2.07520
11501, 0.83057, -0.12927, -0.09326, 40.52734, 65.42969, -3.60107
11510, 0.77747, -0.13855, -0.12781, 43.15186, 39.12354, -9.88770
11519, 0.74622, -0.15430, -0.14832, 42.60254, 18.00537, -12.26807
11528, 0.73645, -0.17163, -0.15442, 40.89355, -1.15967, -11.04736
11537, 0.72363, -0.17346, -0.15186, 36.68213, -17.76123, -6.53076
11546, 0.71851, -0.16577, -0.17346, 30.57861, -50.17090, -3.41797
11555, 0.73865, -0.17371, -0.18738, 16.23535, -71.65527, -0.54932
11563, 0.71960, -0.18054, -0.15613, 16.23535, -71.65527, 3.29590
11571, 0.66943, -0.18823, -0.11011, 11.16943, -95.45898, 3.29590
11580, 0.64722, -0.19873, -0.04895, 8.23975, -117.91992, 10.31494
11589, 0.60767, -0.18677, -0.04138, 7.93457, -138.30566, 18.61572
11597, 0.57861, -0.19849, -0.06580, 5.55420, -160.64453, 30.09033
11605, 0.58362, -0.21570, -0.05884, -1.28174, -186.64551, 43.27393
11614, 0.55945, -0.18457, 0.00500, -13.30566, -210.02197, 51.26953
11622, 0.52454, -0.11462, 0.12122, -27.03857, -228.08838, 54.50439
11631, 0.50012, -0.04456, 0.23413, -41.13770, -240.66162, 54.68750
11640, 0.50146, -0.00647, 0.31616, -53.46680, -245.72754, 52.67334
11648, 0.48474, 0.01172, 0.44458, -62.98828, -244.38477, 48.82813
11656, 0.48694, 0.04065, 0.56299, -65.18555, -242.73682, 43.64014
11664, 0.49951, 0.07471, 0.68762, -59.99756, -240.84473, 37.04834
11673, 0.49121, 0.08240, 0.77747, -46.56982, -238.70850, 28.07617
11682, 0.45801, 0.06946, 0.85107, -27.46582, -236.93848, 18.18848
11691, 0.39270, 0.03735, 0.90393, -7.14111, -233.21533, 10.25391
11699, 0.31836, -0.00500, 0.92163, 12.08496, -227.05078, 6.10352
11707, 0.24426, -0.06067, 0.91589, 27.28271, -219.90967, 7.99561
11715, 0.17163, -0.10767, 0.91284, 35.09521, -210.75439, 13.06152
11723, 0.15051, -0.13562, 0.93054, 36.43799, -196.47217, 21.72852
11731, 0.14197, -0.14893, 0.91064, 32.71484, -178.58887, 31.55518
11739, 0.16418, -0.12183, 0.88269, 24.84131, -159.97314, 39.30664
11747, 0.22412, -0.07617, 0.89270, 14.03809, -143.98193, 41.99219
11755, 0.22412, -0.07617, 0.89270, 4.51660, -130.55420, 38.14697
11763, 0.26062, -0.02856, 0.90259, 4.51660, -114.92920, 28.56445
11771, 0.26208, 0.00391, 0.90564, -2.01416, -118.10303, 28.56445
11779, 0.25134, 0.00574, 0.94128, -5.73730, -110.65674, 16.54053
11787, 0.20972, -0.02625, 0.97778, -6.95801, -105.34668, 4.51660
11795, 0.15039, -0.05469, 1.01599, -6.95801, -97.35107, -4.63867
11803, 0.09985, -0.09265, 1.02405, -5.98145, -87.58545, -8.54492
11811, 0.04883, -0.09253, 0.98828, -4.27246, -80.01709, -8.78906
11819, 0.02295, -0.10706, 0.96985, -1.64795, -77.94189, -5.61523
11827, 0.00342, -0.13306, 0.95752, 1.03760, -80.01709, 0.18311
11835, -0.00024, -0.15356, 0.95789, 3.41797, -81.84814, 7.81250
11843, -0.00671, -0.15723, 0.96179, 4.76074, -81.60400, 15.80811
11851, 0.02454, -0.14697, 0.95081, 5.61523, -78.30811, 23.80371
11859, 0.00220, -0.14697, 0.95081, 5.24902, -75.50049, 29.66309
11867, 0.03528, -0.12195, 0.95569, 5.24902, -75.50049, 29.66309
11875, 0.08130, -0.09314, 0.98889, 3.35693, -73.24219, 29.66309
11883, 0.09741, -0.06201, 1.01819, 1.77002, -69.15283, 24.16992
11891, 0.10156, -0.04114, 1.02869, -0.54932, -62.98828, 15.80811
11899, 0.07922, -0.04114, 1.00464, -4.15039, -56.09131, 7.14111
11907, 0.06006, -0.04675, 1.00085, -10.80322, -49.49951, -0.24414
11915, 0.03613, -0.05090, 1.02527, -19.28711, -42.96875, -5.73730
11923, -0.00220, -0.04614, 1.04590, -26.18408, -37.17041, -8.72803
11931, -0.01990, -0.04346, 1.05701, -28.99170, -33.75244, -7.75146
11939, -0.03003, -0.05334, 1.07178, -28.80859, -33.99658, -4.88281
11947, -0.04114, -0.06006, 1.13074, -26.85547, -34.85107, -2.62451
11955, -0.04114, -0.06006, 1.18921, -22.76611, -33.02002, 0.12207
11964, -0.03040, -0.04089, 1.23291, -17.08984, -29.23584, 2.56348
11972, -0.03040, -0.04089, 1.23291, -10.68115, -23.86475, 2.92969
11981, -0.02673, -0.02454, 1.29602, -4.15039, -17.94434, 0.97656
11990, -0.01746, -0.01746, 1.31616, 1.89209, -11.16943, -2.62451
11999, -0.05090, -0.01721, 1.33398, 6.04248, -3.96729, -7.93457
12008, -0.07141, -0.00977, 1.37817, 7.26318, 4.82178, -13.97705
12017, -0.06787, -0.02124, 1.44336, 4.82178, 17.45605, -20.69092
12026, -0.07776, -0.03381, 1.50732, 0.79346, 36.25488, -28.99170
12034, -0.11548, -0.03455, 1.59473, -3.72314, 60.36377, -38.69629
12043, -0.14124, -0.04431, 1.69751, -8.23975, 89.11133, -46.75293
12053, -0.15100, -0.04297, 1.77637, -11.59668, 123.22998, -51.87988
12062, -0.13733, -0.04187, 1.81555, -14.64844, 160.33936, -56.33545
12071, -0.16797, -0.07080, 1.77014, -16.29639, 196.04492, -60.60791
12080, -0.19531, -0.06873, 1.72559, -17.08984, 224.60937, -61.27930
12089, -0.13708, -0.06213, 1.71704, -15.99121, 246.15479, -57.12891
12097, -0.03589, -0.02527, 1.77258, -9.88770, 265.74707, -54.62646
12106, 0.02380, 0.06201, 1.80542, 3.05176, 286.68213, -58.04443
12115, 0.08240, 0.08020, 1.78772, 21.78955, 310.66895, -63.96484
12124, 0.08826, 0.05505, 1.69116, 43.76221, 334.59473, -72.63184
