Time,Ax,Ay,Az,Gx,Gy,Gz
12960,0.76819,0.87024,0.24023,-25.45166,46.75293,-22.27783
12968,0.40955,0.50342,0.12646,-20.81299,7.01904,-39.85596
12976,0.05481,0.15735,0.05273,-17.76123,-28.9917,-46.63086
12984,-0.21436,-0.13867,0.00793,-16.54053,-58.41064,-35.7666
12993,-0.42285,-0.33337,0.00134,-19.16504,-75.56152,-9.94873
13002,-0.53137,-0.42163,0.03528,-26.30615,-77.94189,26.97754
13011,-0.55737,-0.40808,0.073,-34.66797,-67.62695,70.25146
13019,-0.53027,-0.29175,0.08997,-41.56494,-49.80469,112.24365
13028,-0.43982,-0.13782,0.08264,-47.36328,-30.51758,148.07129
13037,-0.35779,0.02856,0.0896,-52.24609,-15.74707,173.88916
13045,-0.27539,0.18079,0.11035,-53.28369,-7.93457,188.7207
13053,-0.19775,0.31543,0.12268,-50.84229,-7.56836,194.70215
13062,-0.11243,0.42737,0.13696,-45.53223,-12.81738,193.35937
13071,-0.05933,0.50122,0.13879,-39.91699,-21.91162,184.87549
13080,0.00806,0.57935,0.1803,-35.88867,-33.20313,171.63086
13088,0.08752,0.62769,0.20862,-31.98242,-42.96875,155.82275
13097,0.17725,0.68408,0.24036,-29.72412,-46.08154,135.00977
13105,0.22241,0.69189,0.24573,-29.23584,-42.66357,108.76465
13113,0.22241,0.69189,0.24573,-29.41895,-34.85107,80.56641
13121,0.27002,0.62012,0.20886,-29.41895,-34.85107,49.31641
13129,0.27466,0.49487,0.14368,-31.49414,-24.78027,54.19922
13137,0.22205,0.35376,0.08374,-35.27832,-14.34326,33.69141
13146,0.18787,0.20044,0.02124,-38.08594,-8.66699,27.03857
13154,0.16138,0.07422,-0.02759,-39.42871,-8.78906,33.75244
13163,0.21228,0.02124,-0.01416,-39.79492,-13.12256,50.84229
13172,0.34998,0.0686,0.0177,-36.37695,-20.08057,73.66943
13180,0.48315,0.18835,0.07141,-29.84619,-27.09961,89.90479
13188,0.65137,0.22925,0.05786,-22.15576,-31.31104,97.71729
13196,0.84167,0.20337,0.04004,-20.20264,-31.12793,100.09766
13204,1.05725,0.17517,0.08203,-24.53613,-28.01514,101.07422
13213,1.37854,0.14734,0.17175,-28.19824,-25.14648,107.48291
13222,1.72937,0.18665,0.26221,-27.22168,-25.32959,117.49268
13231,2.15198,0.31934,0.43384,-23.80371,-28.13721,130.06592
13240,2.60742,0.51465,0.64282,-17.8833,-34.85107,141.60156
13248,2.97559,0.72656,0.84119,-8.8501,-44.92188,141.60156
13257,3.20154,0.86108,1.00916,-0.36621,-53.22266,126.77002
13265,3.29028,0.90625,1.13892,7.38525,-54.87061,100.95215
13273,3.21863,0.8302,1.16919,13.67187,-48.0957,68.48145
13281,3.00977,0.65271,1.13916,17.27295,-33.38623,35.27832
13289,2.74597,0.45935,1.07324,18.67676,-16.29639,9.76562
13297,2.48657,0.29138,1.00317,22.33887,-0.54932,-6.46973
13306,2.28113,0.18347,0.92444,28.62549,10.49805,-16.05225
13315,2.11987,0.17041,0.85388,37.53662,16.8457,-21.48438
13323,2.05115,0.19568,0.79407,46.44775,20.1416,-24.53613
13332,1.99719,0.23743,0.73547,55.05371,20.62988,-28.9917
13340,1.96167,0.27783,0.67639,62.56104,20.38574,-35.70557
13348,1.96167,0.27783,0.61194,67.50488,20.38574,-46.02051
13357,1.83289,0.31567,0.54968,69.82422,21.3623,-59.87549
13366,1.73401,0.28857,0.48535,71.10596,23.55957,-74.03564
13375,1.60925,0.28271,0.42615,71.83838,25.45166,-87.09717
13384,1.5188,0.29382,0.38281,72.63184,27.16064,-97.41211
13393,1.41431,0.30029,0.31177,74.46289,29.1748,-107.48291
13402,1.28613,0.29077,0.24561,75.37842,30.94482,-117.37061
13411,1.16638,0.3031,0.21655,74.76807,32.95898,-124.75586
13420,1.06226,0.34021,0.19836,75.31738,34.36279,-129.3335
13429,0.9613,0.39746,0.18347,76.53809,35.5835,-134.64355
13438,0.84656,0.44446,0.16846,77.51465,38.0249,-141.05225
13447,0.73608,0.47693,0.16064,77.14844,41.56494,-147.88818
13456,0.6272,0.48682,0.15503,75.68359,45.8374,-154.1748
13464,0.50793,0.51672,0.16052,74.34082,49.31641,-159.24072
13473,0.39917,0.52661,0.15613,75.07324,53.03955,-162.17041
13482,0.28931,0.51111,0.13171,76.84326,57.67822,-163.20801
13491,0.19104,0.49524,0.11694,77.20947,63.90381,-162.59766
13500,0.08887,0.49072,0.09937,76.59912,71.22803,-160.5835
13510,0.01245,0.44946,0.08093,76.29395,78.36914,-156.43311
13519,-0.05859,0.44922,0.07166,75.92773,85.14404,-149.71924
13527,-0.25281,0.34009,-0.07678,74.89014,90.94238,-141.72363
13536,0.0116,0.42334,0.31519,71.28906,104.61426,-134.09424
13545,-0.06946,0.76367,0.01868,74.646,100.70801,-134.0332
13554,-0.01416,0.6261,0.06238,79.10156,108.09326,-145.87402
13563,-0.08215,0.52917,-0.00281,75.19531,105.896,-157.16553
13572,-0.09912,0.38977,-0.01306,67.13867,108.64258,-165.95459
13581,-0.16785,0.24524,-0.02881,58.65479,110.71777,-169.73877
13589,-0.24255,0.08289,-0.09631,51.75781,112.73193,-164.55078
13598,-0.30566,-0.07825,-0.22229,43.15186,118.89648,-148.37646
13607,-0.3175,-0.19885,-0.33521,27.34375,130.12695,-122.07031
13615,-0.24573,-0.28174,-0.44849,6.22559,141.96777,-86.42578
13624,-0.11145,-0.26526,-0.50073,-15.93018,149.53613,-46.50879
13632,0.08032,-0.17688,-0.47803,-38.57422,144.83643,-7.56836
13640,0.3053,-0.01172,-0.37891,-56.45752,123.29102,29.1748
13648,0.52734,0.21521,-0.24121,-64.7583,86.54785,62.19482
13656,0.69409,0.38538,-0.1698,-64.51416,40.52734,86.48682
13664,0.78052,0.37561,-0.13831,-63.84277,-4.45557,94.7876
13672,0.77246,0.30774,-0.06482,-69.0918,-43.15186,93.93311
13680,0.7384,0.22681,0.021,-76.41602,-71.77734,100.95215
13688,0.7207,0.20569,0.10217,-83.61816,-89.17236,117.12646
13696,0.7428,0.22803,0.18945,-90.88135,-96.98486,137.20703
13704,0.7428,0.22803,0.18945,-96.86279,-100.70801,156.12793
13712,0.79944,0.26819,0.26917,-96.86279,-100.70801,170.8374
13720,0.8468,0.35767,0.31494,-100.46387,-102.41699,170.8374
13728,0.88672,0.43982,0.35559,-103.6377,-101.01318,180.78613
13736,0.92346,0.49268,0.3822,-106.26221,-99.85352,186.09619
13744,0.91748,0.48718,0.37183,-106.87256,-99.54834,186.09619
13752,0.91443,0.47034,0.36743,-107.54395,-100.3418,185.66895
13760,0.92847,0.47266,0.3905,-109.06982,-101.19629,187.31689
13768,0.95227,0.49744,0.42908,-108.39844,-101.98975,189.69727
13777,0.99084,0.5343,0.46265,-104.98047,-102.47803,191.28418
13785,1.01123,0.59717,0.49365,-100.21973,-102.72217,189.7583
13793,1.06763,0.63184,0.53308,-97.16797,-99.36523,185.05859
13801,1.13074,0.62109,0.57947,-94.9707,-89.90479,176.2085
13809,1.14734,0.56006,0.59973,-92.95654,-75.8667,162.78076
13817,1.14734,0.56006,0.59973,-90.02686,-59.021,146.72852
13825,1.13721,0.47595,0.5968,-90.02686,-59.021,130.61523
13833,1.10669,0.39978,0.58167,-86.73096,-41.07666,130.61523
13841,1.05432,0.31702,0.55493,-82.15332,-23.74268,116.08887
13849,0.98596,0.2074,0.49304,-74.89014,-9.09424,101.80664
13857,0.90686,0.10657,0.40942,-67.44385,2.38037,87.70752
13865,0.84595,0.02234,0.35413,-62.37793,12.20703,74.40186
13873,0.81592,-0.06274,0.33618,-57.80029,19.04297,63.41553
13881,0.83203,-0.12903,0.3595,-51.51367,21.24023,56.51855
13889,0.91455,-0.25476,0.33008,-42.11426,19.65332,55.54199
13898,1.04565,-0.34937,0.3335,-34.24072,19.83643,56.45752
13906,1.22192,-0.39014,0.39307,-29.84619,21.91162,57.31201
13915,1.44263,-0.42273,0.42407,-23.19336,22.70508,59.44824
13924,1.70239,-0.40552,0.46289,-15.07568,22.27783,61.15723
13933,1.99072,-0.33557,0.49951,-7.14111,20.08057,62.31689
13941,2.23499,-0.22314,0.50085,2.50244,16.23535,59.08203
13949,2.40369,-0.10571,0.47461,11.96289,12.51221,49.98779
13957,2.48901,0.01099,0.4209,18.9209,11.1084,36.68213
13965,2.48901,0.10474,0.34949,22.58301,11.90186,20.56885
13974,2.54797,0.16479,0.27417,23.4375,13.73291,2.86865
13983,2.54419,0.21472,0.2262,22.46094,13.79395,-14.70947
13991,2.54419,0.27722,0.21997,21.1792,8.30078,-33.93555
13999,2.52087,0.25391,0.21997,21.1792,-2.62451,-54.44336
14007,2.4552,0.23169,0.23486,22.2168,-2.62451,-54.44336
14016,2.34119,0.19666,0.28198,23.86475,-16.6626,-89.05029
14025,2.21191,0.18665,0.36877,26.7334,-43.51807,-95.45898
14034,2.0896,0.18237,0.45911,41.93115,-49.56055,-98.63281
14043,1.95642,0.19336,0.54456,50.65918,-48.40088,-97.41211
14051,1.81738,0.21106,0.54639,50.65918,-39.18457,-93.26172
14059,1.67554,0.26392,0.57812,57.43408,-39.18457,-93.26172
14070,1.44849,0.46106,0.55078,71.16699,-7.44629,-90.08789
14078,1.44849,0.49988,0.46436,77.51465,9.94873,-96.86279
14086,1.3114,0.49988,0.46436,80.26123,24.90234,-106.81152
14094,1.16919,0.49622,0.36731,80.26123,24.90234,-106.81152
14102,1.01282,0.46729,0.28186,81.29883,35.03418,-117.00439
14110,0.84692,0.42078,0.20679,82.82471,39.48975,-125.12207
14119,0.67786,0.37646,0.14404,84.7168,39.36768,-129.39453
14128,0.52441,0.33728,0.09412,87.58545,36.37695,-129.08936
14136,0.40234,0.3092,0.06226,90.51514,32.04346,-124.93896
14144,0.29895,0.31641,0.06042,93.44482,27.40479,-118.2251
14153,0.22632,0.34656,0.05957,97.0459,21.66748,-109.80225
14162,0.15894,0.40479,0.07275,100.21973,15.44189,-102.47803
14171,0.10913,0.5061,0.13293,102.66113,10.49805,-97.96143
14180,0.09644,0.61121,0.19922,106.99463,7.99561,-97.10693
14188,0.0708,0.71667,0.24231,112.48779,9.70459,-102.29492
14197,0.01465,0.78809,0.27124,115.84473,16.60156,-114.25781
14205,-0.02063,0.76233,0.29211,117.06543,25.14648,-127.31934
14214,-0.06189,0.71582,0.2981,117.98096,34.42383,-137.69531
14223,-0.11047,0.64404,0.28564,119.14063,44.25049,-144.28711
14232,-0.12122,0.54175,0.25659,120.05615,54.13818,-143.61572
14241,-0.12488,0.427,0.20068,119.75098,63.23242,-137.3291
14249,-0.09875,0.28723,0.12488,115.84473,71.89941,-125.97656
14257,-0.04358,0.15552,0.05786,107.17773,82.58057,-111.02295
14266,0.01611,0.01453,-0.02917,94.36035,94.90967,-94.60449
14275,0.10425,-0.14807,-0.11646,77.39258,106.56738,-78.73535
14284,0.16833,-0.24695,-0.2019,59.81445,115.90576,-64.14795
14292,0.28564,-0.36133,-0.32007,44.55566,122.49756,-47.24121
14301,0.43127,-0.45154,-0.46594,30.39551,125,-29.60205
14309,0.59375,-0.50586,-0.54663,11.59668,118.83545,-12.02393
14318,0.70593,-0.45557,-0.53027,-9.82666,97.96143,5.79834
14326,0.79285,-0.33411,-0.44275,-27.28271,60.91309,27.46582
14335,0.8623,-0.18872,-0.31042,-35.88867,11.16943,53.83301
14344,0.93787,-0.05688,-0.18896,-37.17041,-43.70117,79.22363
14353,0.97876,0.06238,-0.07239,-36.13281,-96.31348,95.58105
14362,1.00391,0.16565,0.05212,-38.33008,-136.71875,102.23389
14370,0.9707,0.2196,0.1499,-45.47119,-160.40039,102.96631
14379,0.91687,0.22412,0.24744,-59.75342,-164.85596,101.98975
14387,0.87378,0.22119,0.35693,-79.22363,-152.89307,101.07422
14395,0.8374,0.21289,0.4668,-97.10693,-132.75146,102.41699
14403,0.79761,0.22681,0.54309,-107.2998,-111.75537,108.21533
14412,0.76831,0.23035,0.53394,-109.00879,-95.58105,118.16406
14420,0.73962,0.26135,0.51233,-108.27637,-84.8999,129.08936
14428,0.72205,0.31262,0.4967,-106.81152,-79.46777,139.16016
14436,0.68542,0.36719,0.46179,-102.7832,-78.67432,146.05713
14445,0.64551,0.4248,0.43054,-98.57178,-80.44434,149.35303
14454,0.60071,0.453,0.39954,-93.81104,-83.6792,149.10889
14462,0.55298,0.46277,0.38538,-89.96582,-87.82959,146.78955
14471,0.51587,0.46008,0.3877,-87.28027,-89.84375,143.9209
14479,0.47205,0.4552,0.36719,-83.49609,-89.78271,141.72363
14488,0.45142,0.46875,0.34949,-81.23779,-86.48682,141.23535
14496,0.46155,0.50037,0.3512,-80.87158,-79.22363,142.45605
14505,0.47815,0.49927,0.32666,-80.56641,-71.96045,142.82227
14513,0.49072,0.46912,0.29065,-79.89502,-65.61279,140.25879
14521,0.49072,0.46912,0.27136,-79.65088,-59.93652,135.13184
14529,0.46765,0.44189,0.27136,-79.65088,-56.45752,131.34766
14537,0.44641,0.38025,0.23853,-76.66016,-56.45752,131.34766
14546,0.43225,0.30066,0.21228,-72.75391,-55.05371,128.72314
14555,0.41528,0.24866,0.20947,-67.32178,-54.6875,124.38965
14564,0.40051,0.2113,0.19653,-49.98779,-54.62646,121.82617
14573,0.38159,0.19019,0.13354,-43.15186,-51.81885,117.67578
14581,0.38672,0.18372,0.15173,-43.15186,-44.37256,111.99951
14589,0.39319,0.14368,0.11914,-39.0625,-44.37256,111.99951
14597,0.40479,0.10449,0.11389,-40.22217,-30.09033,105.10254
14605,0.44031,0.07996,0.1272,-45.16602,-9.39941,99.60938
14614,0.49451,0.08447,0.14514,-50.41504,13.24463,94.36035
14622,0.56543,0.09973,0.16211,-51.63574,33.26416,89.96582
14630,0.6665,0.07629,0.15137,-48.58398,46.32568,85.51025
14638,0.81482,-0.0116,0.12915,-43.15186,52.36816,80.99365
14646,1.03247,-0.1333,0.14282,-39.85596,52.12402,79.1626
14655,1.36926,-0.16125,0.26038,-39.24561,45.95947,84.96094
14663,1.84485,-0.04993,0.44421,-37.90283,35.03418,97.90039
14671,2.37048,0.28113,0.70044,-33.99658,21.54541,112.60986
14679,2.94153,0.75159,0.99573,-25.32959,9.0332,123.90137
14687,3.4668,1.30933,1.25146,-9.8877,0.18311,121.76514
14695,3.8418,1.79919,1.36816,8.36182,-4.02832,97.83936
14703,3.81653,1.79919,1.36816,19.65332,-0.79346,54.38232
14711,3.98889,2.08997,1.40344,19.65332,-0.79346,54.38232
14719,3.95911,2.09961,1.35828,20.44678,8.72803,0.12207
14727,3.70239,1.92896,1.28772,14.22119,18.24951,-55.35889
14735,3.27673,1.70667,1.22437,9.76562,24.35303,-102.23389
14743,2.79871,1.45483,1.12305,11.23047,25.63477,-134.0332
14751,2.34814,1.23462,1.03857,15.56396,25.14648,-152.83203
14759,1.96326,1.04395,0.97253,20.56885,25.45166,-162.53662
14767,1.65649,0.88855,0.90466,26.67236,27.28271,-165.64941
14775,1.40784,0.80115,0.84631,32.95898,30.15137,-163.20801
14784,1.25073,0.79175,0.81165,39.55078,33.5083,-156.06689
14792,1.13232,0.80798,0.75317,46.99707,37.59766,-149.84131
14800,1.01062,0.79468,0.67627,53.4668,42.78564,-148.19336
14808,0.88989,0.7561,0.59973,58.59375,47.79053,-149.78027
14816,0.88989,0.7561,0.59973,62.74414,50.84229,-152.09961
14824,0.76245,0.70007,0.51526,62.74414,50.84229,-152.09961
14832,0.62878,0.62634,0.42725,66.58936,52.00195,-153.32031
14840,0.50647,0.55273,0.34131,70.80078,51.81885,-152.40479
14848,0.39282,0.49109,0.26257,74.09668,50.90332,-149.35303
14856,0.29346,0.42957,0.1825,77.0874,49.68262,-144.65332
14865,0.20435,0.37354,0.10938,79.1626,47.97363,-138.3667
14873,0.12012,0.34363,0.05164,80.13916,46.20361,-131.28662
14881,0.05945,0.33936,0.01514,80.32227,45.10498,-124.51172
14889,0.00952,0.35925,0.00085,80.68848,44.73877,-118.71338
14897,-0.02539,0.37378,-0.00659,81.4209,45.95947,-115.84473
14905,-0.07544,0.36902,-0.03674,83.31299,48.27881,-116.08887
14913,-0.12097,0.36035,-0.05652,84.28955,51.3916,-117.1875
14921,-0.15015,0.34363,-0.06104,83.6792,55.29785,-117.12646
14929,-0.15015,0.34363,-0.06104,83.12988,58.95996,-116.08887
14937,-0.17883,0.33423,-0.05872,83.12988,58.95996,-116.08887
14945,-0.21912,0.34351,-0.04956,82.4585,63.17139,-113.40332
14954,-0.23511,0.35876,-0.02637,81.90918,68.42041,-109.375
14962,-0.24585,0.38806,-0.00806,82.03125,74.21875,-105.34668
14970,-0.2406,0.40332,0.00159,82.27539,79.71191,-101.37939
14978,-0.22766,0.41174,0.00684,81.90918,85.26611,-98.2666
14986,-0.19873,0.41943,0.01453,80.13916,90.51514,-97.41211
14994,-0.15137,0.38464,0.01672,78.06396,95.70313,-98.81592
15002,-0.11072,0.30347,-0.00232,75.80566,99.97559,-102.90527
15010,-0.0946,0.18079,-0.05994,72.87598,103.88184,-106.56738
15018,-0.04932,0.0127,-0.14636,68.2373,108.82568,-105.896
15026,-0.02368,-0.18286,-0.27026,60.97412,113.40332,-101.19629
15035,-0.00549,-0.33801,-0.37341,48.9502,116.76025,-90.82031
15043,0.07703,-0.50195,-0.46228,36.07178,116.08887,-67.13867
15051,0.07703,-0.50195,-0.54456,25.02441,106.44531,-32.95898
15059,0.23096,-0.63269,-0.54456,25.02441,86.54785,2.50244
15067,0.39001,-0.61877,-0.54211,13.12256,86.54785,2.50244
15075,0.55713,-0.48169,-0.46252,3.72314,58.77686,39.73389
15083,0.76489,-0.21899,-0.33301,-1.46484,24.29199,76.17188
15091,1.0127,0.04504,-0.18237,-3.11279,-13.30566,100.5249
15099,1.20691,0.24609,-0.06213,-1.70898,-52.30713,107.78809
15107,1.35107,0.36462,0.0271,-1.52588,-87.34131,104.98047
15115,1.40771,0.40015,0.07642,-5.85937,-114.50195,99.97559
15123,1.40625,0.37842,0.1377,-17.51709,-128.96729,95.45898
15131,1.34021,0.31335,0.21008,-33.26416,-133.11768,93.20068
15139,1.27661,0.24036,0.28186,-46.56982,-131.40869,97.16797
15147,1.2002,0.2124,0.33826,-56.39648,-128.35693,105.59082
15155,1.2002,0.2124,0.33826,-62.07275,-125.61035,115.35645
15163,1.1261,0.22754,0.37573,-62.07275,-125.61035,123.22998
15171,1.03625,0.2655,0.37744,-64.5752,-123.10791,123.22998
15179,0.95789,0.32849,0.37402,-66.22314,-119.93408,128.90625
15187,0.89172,0.35291,0.35474,-67.56592,-117.37061,130.79834
15195,0.80322,0.35645,0.33362,-69.15283,-114.62402,127.2583
15203,0.72607,0.33887,0.33936,-71.3501,-111.26709,121.94824
15211,0.64551,0.34705,0.34668,-72.20459,-107.48291,118.34717
15219,0.61426,0.38074,0.36389,-70.73975,-102.66113,116.76025
15227,0.58203,0.36719,0.33374,-67.19971,-97.41211,112.854
15235,0.54102,0.31543,0.29895,-64.69727,-91.24756,104.73633
15243,0.49377,0.2417,0.27686,-63.7207,-84.59473,97.0459
15251,0.49377,0.1803,0.27747,-62.68311,-78.73535,91.4917
15259,0.45801,0.1803,0.27747,-60.2417,-72.50977,87.64648
15267,0.4281,0.13806,0.28137,-60.2417,-72.50977,87.64648
15275,0.40686,0.11926,0.28882,-56.64063,-65.85693,84.7168
15283,0.41284,0.11267,0.30042,-52.55127,-58.28857,81.90918
15291,0.44116,0.09998,0.29846,-47.48535,-49.19434,77.81982
15299,0.45044,0.09436,0.26562,-43.15186,-38.63525,70.19043
15307,0.47913,0.07556,0.25696,-42.66357,-25.93994,59.99756
15315,0.51453,0.03442,0.24731,-42.72461,-12.3291,49.07227
15323,0.55212,-0.02173,0.22095,-40.89355,-0.91553,39.85596
15331,0.63025,-0.0675,0.20874,-38.87939,8.8501,34.17969
15339,0.79883,-0.08191,0.2345,-37.35352,16.35742,33.81348
15347,1.04248,-0.0719,0.29395,-35.33936,20.1416,37.47559
15355,1.04248,-0.0719,0.3877,-32.77588,20.01953,38.75732
15363,1.33533,-0.07715,0.39404,-32.77588,20.01953,36.74316
15371,1.62305,-0.12585,0.47791,-27.83203,18.85986,36.74316
15379,1.89587,-0.14502,0.55408,-22.88818,20.01953,32.77588
15387,2.21887,-0.19189,0.60852,-18.49365,27.16064,28.19824
15395,2.52295,-0.17834,0.63794,-13.06152,41.3208,23.86475
15403,2.81018,-0.08594,0.64319,-8.42285,57.55615,19.40918
15411,3.00269,0.11011,0.63232,-3.96729,71.65527,12.57324
15419,3.11169,0.37952,0.59106,2.56348,81.84814,3.54004
15427,3.1709,0.61658,0.48547,10.86426,86.12061,-8.23975
15435,3.13171,0.77795,0.34985,16.17432,84.22852,-27.03857
15443,2.98193,0.85498,0.25012,15.68604,75.56152,-53.71094
15451,2.75134,0.8114,0.19739,10.68115,60.11963,-84.10645
15459,2.75134,0.8114,0.19739,6.7749,39.73389,-111.38916
15467,2.4574,0.68542,0.19385,6.7749,39.73389,-127.01416
15475,2.15344,0.47876,0.19385,7.69043,18.24951,-130.37109
15483,1.88025,0.2749,0.21338,10.37598,-1.46484,-137.63428
15491,1.64014,0.12927,0.25598,13.61084,-15.93018,-132.20215
15499,1.43958,0.04761,0.30554,18.31055,-23.74268,-116.69922
15507,1.27209,0.01733,0.35327,23.92578,-23.37646,-94.36035
15515,1.14624,0.09497,0.41504,29.54102,-15.44189,-69.33594
15523,1.10693,0.23059,0.45508,35.82764,-0.91553,-46.02051
15531,1.06018,0.38403,0.43213,42.17529,18.9209,-33.08105
15539,1.02063,0.45605,0.34314,45.59326,40.71045,-30.63965
15547,0.96741,0.50073,0.26294,43.02979,60.36377,-34.60693
15555,0.96741,0.50073,0.19861,36.9873,72.87598,-41.01563
15563,0.90564,0.51245,0.19861,36.9873,77.51465,-47.97363
15571,0.82556,0.49438,0.14636,31.86035,77.51465,-47.97363
15579,0.70679,0.44263,0.08923,29.23584,75.19531,-53.71094
15587,0.58691,0.35144,0.02344,27.89307,67.50488,-55.23682
15595,0.46521,0.26184,-0.03577,26.12305,57.18994,-52.73438
15603,0.33154,0.18701,-0.0686,21.54541,45.89844,-47.24121
15611,0.20752,0.16296,-0.04443,15.93018,35.33936,-37.90283
15619,0.10645,0.23352,0.03931,13.3667,25.93994,-26.48926
15627,0.09106,0.35156,0.15295,17.57813,21.30127,-18.24951
15635,0.07336,0.45764,0.19458,28.74756,21.3623,-20.50781
15643,0.06384,0.4635,0.15808,43.51807,26.24512,-32.65381
15651,0.02051,0.43042,0.11011,52.00195,31.43311,-49.86572
15659,0.02051,0.43042,0.11011,51.2085,37.71973,-66.52832
15667,-0.04224,0.39539,0.10352,51.2085,37.71973,-77.20947
15675,-0.08533,0.36584,0.13904,46.99707,46.14258,-77.20947
15684,-0.10974,0.34253,0.18518,43.82324,55.11475,-82.76367
15692,-0.11768,0.31458,0.21655,43.09082,63.65967,-85.08301
15700,-0.10693,0.30505,0.23706,45.22705,70.86182,-84.8999
15708,-0.0708,0.31348,0.23694,48.64502,76.96533,-83.80127
15716,-0.02075,0.30823,0.20471,51.51367,82.70264,-84.04541
15724,0.02075,0.29358,0.18079,50.65918,87.95166,-86.85303
15733,0.05859,0.23853,0.16895,47.48535,92.95654,-91.6748
15741,0.07092,0.17969,0.17151,44.00635,97.10693,-95.94727
15750,0.10999,0.10254,0.15247,42.41943,100.46387,-95.27588
15758,0.15308,-0.00476,0.08813,41.44287,100.70801,-87.82959
15766,0.19678,-0.13342,0.01794,39.42871,96.13037,-76.47705
15774,0.31421,-0.30591,-0.06836,36.8042,87.82959,-59.38721
15782,0.39502,-0.41748,-0.16736,34.42383,76.72119,-38.75732
15790,0.47656,-0.45203,-0.22388,29.60205,62.62207,-14.03809
15798,0.47656,-0.45203,-0.22388,23.07129,41.19873,16.29639
15806,0.58655,-0.40649,-0.2356,23.07129,41.19873,48.03467
15814,0.69836,-0.23303,-0.16187,14.83154,12.02393,48.03467
15822,0.84595,-0.06128,-0.04053,10.55908,-22.52197,76.0498
15831,0.93994,0.0719,0.04053,13.48877,-61.88965,92.46826
15839,0.98792,0.15283,0.08765,19.22607,-100.76904,100.58594
15847,1.00586,0.23108,0.1377,18.61572,-132.26318,108.58154
15855,1.01599,0.30396,0.20667,8.91113,-150.6958,116.39404
15863,1.00562,0.3645,0.30249,-6.89697,-154.35791,122.00928
15871,0.99377,0.40735,0.38989,-22.09473,-149.35303,127.31934
15879,0.96985,0.44641,0.44238,-31.61621,-143.67676,131.95801
15887,0.93323,0.46619,0.45508,-34.48486,-140.93018,135.37598
15895,0.88025,0.4801,0.43823,-33.56934,-140.93018,136.90186
15903,0.81726,0.47571,0.39331,-32.89795,-141.72363,137.45117
15911,0.81726,0.47571,0.39331,-34.30176,-142.08984,137.3291
15919,0.75269,0.48621,0.36133,-34.30176,-142.08984,136.77979
15927,0.69055,0.48535,0.33228,-37.04834,-142.33398,136.77979
15935,0.65515,0.47693,0.30652,-38.87939,-142.57812,136.47461
15943,0.62415,0.4917,0.28394,-40.58838,-142.76123,134.39941
15951,0.59668,0.51526,0.27942,-42.29736,-141.54053,129.94385
15959,0.59375,0.53931,0.28687,-44.18945,-138.18359,124.51172
15967,0.573,0.57373,0.29224,-46.02051,-133.60596,118.53027
15975,0.6012,0.60217,0.32385,-48.82813,-128.72314,114.86816
15983,0.65857,0.61279,0.34607,-49.74365,-123.7793,113.09814
15991,0.69324,0.64221,0.38037,-49.07227,-118.89648,106.99463
15999,0.73486,0.61853,0.3905,-45.28809,-112.73193,96.37451
16007,0.73486,0.56091,0.33997,-40.2832,-105.0415,82.09229
16015,0.72375,0.56091,0.33997,-39.36768,-94.72656,68.2373
16023,0.72742,0.49341,0.31641,-39.36768,-94.72656,68.2373
16031,0.72302,0.44409,0.30444,-41.19873,-81.72607,54.32129
16039,0.72632,0.38721,0.28455,-42.41943,-67.56592,41.25977
16047,0.72607,0.29431,0.25037,-44.00635,-54.6875,30.39551
16055,0.68152,0.22363,0.24976,-47.60742,-45.53223,24.59717
16063,0.71619,0.10596,0.27576,-49.25537,-39.48975,26.97754
16071,0.76672,0.0332,0.31287,-46.14258,-33.02002,33.14209
16079,0.85693,-0.00391,0.33997,-40.64941,-24.41406,39.42871
16087,1.00525,-0.03149,0.40735,-36.19385,-13.67187,44.6167
16095,1.21472,-0.03711,0.47815,-31.86035,-5.06592,46.32568
16103,1.47559,-0.0686,0.53833,-25.75684,2.80762,44.06738
16111,1.47559,-0.0686,0.59473,-19.04297,7.56836,39.00146
16119,1.74451,-0.09741,0.59473,-19.04297,10.86426,33.81348
16127,2.04065,-0.09448,0.69714,-12.45117,10.86426,33.81348
16135,2.32166,-0.06763,0.79443,-4.27246,13.12256,30.33447
16143,2.6178,-0.00085,0.9032,6.40869,17.21191,26.48926
16151,2.86169,0.11279,0.96143,17.82227,24.59717,20.62988
16159,3.01587,0.2467,0.96265,28.74756,36.86523,11.90186
16167,3.06519,0.39832,0.92944,35.03418,53.40576,0.61035
16175,3.03247,0.53552,0.85437,37.10938,72.44873,-11.96289
16183,2.96301,0.61792,0.74719,36.49902,89.2334,-25.6958
16191,2.86121,0.69788,0.6571,31.73828,100.83008,-40.03906
16199,2.71667,0.76855,0.55212,26.67236,106.44531,-54.99268
16207,2.55933,0.81287,0.46643,22.2168,104.73633,-70.73975
16215,2.55933,0.81287,0.46643,17.27295,95.8252,-88.25684
16223,2.36987,0.8468,0.42639,17.27295,95.8252,-105.95703
16231,2.17371,0.80078,0.40723,13.79395,78.79639,-105.95703
16239,1.94861,0.71155,0.40222,12.81738,57.00684,-121.76514
16247,1.70081,0.59912,0.42273,12.3291,34.42383,-133.23975
16255,1.46265,0.50513,0.47107,13.91602,15.19775,-137.81738
16263,1.25378,0.43958,0.50061,19.59229,1.58691,-135.31494
